"protein__id","gene__name","group","replicate","variable","value"
"P64581","yqjD","Impipenem",3,"lfq",29.0257
"P64581","yqjD","Ciprofloxacin",1,"lfq",27.6755
"P64581","yqjD","Ciprofloxacin",2,"lfq",28.7168
"P64581","yqjD","Ciprofloxacin",3,"lfq",28.2425
"P64581","yqjD","Control",1,"lfq",28.5724
"P64581","yqjD","Control",2,"lfq",29.175
"P64581","yqjD","Control",3,"lfq",29.1939
"P64588","yqjI","Ampicillin",1,"lfq",25.3478
"P64588","yqjI","Ampicillin",2,"lfq",25.0115
"P64588","yqjI","Ampicillin",3,"lfq",24.2621
"P64588","yqjI","Cefotaxime",1,"lfq",24.5588
"P64588","yqjI","Cefotaxime",2,"lfq",23.872
"P64588","yqjI","Cefotaxime",3,"lfq",24.4074
"P64588","yqjI","Impipenem",1,"lfq",25.4116
"P64588","yqjI","Impipenem",2,"lfq",24.4853
"P64588","yqjI","Impipenem",3,"lfq",24.2218
"P64588","yqjI","Ciprofloxacin",1,"lfq",25.6916
"P64588","yqjI","Ciprofloxacin",2,"lfq",24.4212
"P64588","yqjI","Ciprofloxacin",3,"lfq",24.0421
"P64588","yqjI","Control",1,"lfq",23.765
"P64588","yqjI","Control",2,"lfq",25.3767
"P64588","yqjI","Control",3,"lfq",24.7968
"P64596","yraP","Ampicillin",1,"lfq",24.8483
"P64596","yraP","Ampicillin",2,"lfq",24.3927
"P64596","yraP","Ampicillin",3,"lfq",23.6144
"P64596","yraP","Cefotaxime",1,"lfq",24.5256
"P64596","yraP","Cefotaxime",2,"lfq",22.8642
"P64596","yraP","Cefotaxime",3,"lfq",23.3851
"P64596","yraP","Impipenem",1,"lfq",22.9808
"P64596","yraP","Impipenem",2,"lfq",23.7432
"P64596","yraP","Impipenem",3,"lfq",24.2764
"P64596","yraP","Ciprofloxacin",1,"lfq",24.4294
"P64596","yraP","Ciprofloxacin",2,"lfq",25.674
"P64596","yraP","Ciprofloxacin",3,"lfq",24.0256
"P64596","yraP","Control",1,"lfq",23.1723
"P64596","yraP","Control",2,"lfq",24.5808
"P64596","yraP","Control",3,"lfq",23.5209
"P65367","yqcA","Ampicillin",1,"lfq",24.9162
"P65367","yqcA","Ampicillin",2,"lfq",24.4076
"P65367","yqcA","Ampicillin",3,"lfq",24.7134
"P65367","yqcA","Cefotaxime",1,"lfq",23.6116
"P65367","yqcA","Cefotaxime",2,"lfq",25.105
"P65367","yqcA","Cefotaxime",3,"lfq",24.0721
"P65367","yqcA","Impipenem",1,"lfq",23.8014
"P65367","yqcA","Impipenem",2,"lfq",24.4164
"P65367","yqcA","Impipenem",3,"lfq",24.12
"P65367","yqcA","Ciprofloxacin",1,"lfq",23.1606
"P65367","yqcA","Ciprofloxacin",2,"lfq",24.1522
"P65367","yqcA","Ciprofloxacin",3,"lfq",24.9786
"P65367","yqcA","Control",1,"lfq",24.0728
"P65367","yqcA","Control",2,"lfq",24.0358
"P65367","yqcA","Control",3,"lfq",24.8163
"P65556","yfcD","Ampicillin",1,"lfq",26.8861
"P65556","yfcD","Ampicillin",2,"lfq",26.3609
"P65556","yfcD","Ampicillin",3,"lfq",26.424
"P65556","yfcD","Cefotaxime",1,"lfq",26.5767
"P65556","yfcD","Cefotaxime",2,"lfq",26.6869
"P65556","yfcD","Cefotaxime",3,"lfq",26.849
"P65556","yfcD","Impipenem",1,"lfq",26.6359
"P65556","yfcD","Impipenem",2,"lfq",23.5597
"P65556","yfcD","Impipenem",3,"lfq",25.8956
"P65556","yfcD","Ciprofloxacin",1,"lfq",27.163
"P65556","yfcD","Ciprofloxacin",2,"lfq",27.1399
"P65556","yfcD","Ciprofloxacin",3,"lfq",26.6337
"P65556","yfcD","Control",1,"lfq",26.22
"P65556","yfcD","Control",2,"lfq",26.4794
"P65556","yfcD","Control",3,"lfq",25.9994
"P65870","queD","Ampicillin",1,"lfq",26.3323
"P65870","queD","Ampicillin",2,"lfq",24.3946
"P65870","queD","Ampicillin",3,"lfq",25.3252
"P65870","queD","Cefotaxime",1,"lfq",23.8178
"P65870","queD","Cefotaxime",2,"lfq",24.3623
"P65870","queD","Cefotaxime",3,"lfq",23.4833
"P65870","queD","Impipenem",1,"lfq",24.4343
"P65870","queD","Impipenem",2,"lfq",24.841
"P65870","queD","Impipenem",3,"lfq",24.381
"P65870","queD","Ciprofloxacin",1,"lfq",25.421
"P65870","queD","Ciprofloxacin",2,"lfq",25.6525
"P65870","queD","Ciprofloxacin",3,"lfq",25.4006
"P65870","queD","Control",1,"lfq",25.0126
"P65870","queD","Control",2,"lfq",26.4785
"P65870","queD","Control",3,"lfq",26.1542
"P67080","yggS","Ampicillin",1,"lfq",25.8992
"P67080","yggS","Ampicillin",2,"lfq",26.992
"P67080","yggS","Ampicillin",3,"lfq",25.7708
"P67080","yggS","Cefotaxime",1,"lfq",26.3214
"P67080","yggS","Cefotaxime",2,"lfq",25.6195
"P67080","yggS","Cefotaxime",3,"lfq",26.7157
"P67080","yggS","Impipenem",1,"lfq",25.9707
"P67080","yggS","Impipenem",2,"lfq",27.0763
"P67080","yggS","Impipenem",3,"lfq",27.0013
"P67080","yggS","Ciprofloxacin",1,"lfq",26.8567
"P67080","yggS","Ciprofloxacin",2,"lfq",26.9741
"P67080","yggS","Ciprofloxacin",3,"lfq",27.2832
"P67080","yggS","Control",1,"lfq",26.1128
"P67080","yggS","Control",2,"lfq",26.7918
"P67080","yggS","Control",3,"lfq",26.7029
"P67087","rsmI","Ampicillin",1,"lfq",23.3516
"P67087","rsmI","Ampicillin",2,"lfq",24.6941
"P67087","rsmI","Ampicillin",3,"lfq",24.6809
"P67087","rsmI","Cefotaxime",1,"lfq",24.9067
"P67087","rsmI","Cefotaxime",2,"lfq",24.0665
"P67087","rsmI","Cefotaxime",3,"lfq",24.7021
"P67087","rsmI","Impipenem",1,"lfq",25.9502
"P67087","rsmI","Impipenem",2,"lfq",25.6501
"P67087","rsmI","Impipenem",3,"lfq",24.2638
"P67087","rsmI","Ciprofloxacin",1,"lfq",25.3702
"P67087","rsmI","Ciprofloxacin",2,"lfq",25.59
"P67087","rsmI","Ciprofloxacin",3,"lfq",25.6317
"P67087","rsmI","Control",1,"lfq",22.2333
"P67087","rsmI","Control",2,"lfq",24.9791
"P67087","rsmI","Control",3,"lfq",26.0278
"P67095","yfcE","Ampicillin",1,"lfq",24.0603
"P67095","yfcE","Ampicillin",2,"lfq",26.3909
"P67095","yfcE","Ampicillin",3,"lfq",26.7288
"P67095","yfcE","Cefotaxime",1,"lfq",27.4298
"P67095","yfcE","Cefotaxime",2,"lfq",28.0467
"P67095","yfcE","Cefotaxime",3,"lfq",27.7846
"P67095","yfcE","Impipenem",1,"lfq",26.7387
"P67095","yfcE","Impipenem",2,"lfq",27.6824
"P67095","yfcE","Impipenem",3,"lfq",25.5158
"P67095","yfcE","Ciprofloxacin",1,"lfq",28.1054
"P67095","yfcE","Ciprofloxacin",2,"lfq",26.881
"P67095","yfcE","Ciprofloxacin",3,"lfq",26.8579
"P67095","yfcE","Control",1,"lfq",27.8203
"P67095","yfcE","Control",2,"lfq",27.5471
"P67095","yfcE","Control",3,"lfq",27.3498
"P67826","cutC","Ampicillin",1,"lfq",24.5353
"P67826","cutC","Ampicillin",2,"lfq",24.9901
"P67826","cutC","Ampicillin",3,"lfq",24.3257
"P67826","cutC","Cefotaxime",1,"lfq",23.0598
"P67826","cutC","Cefotaxime",2,"lfq",25.0451
"P67826","cutC","Cefotaxime",3,"lfq",24.997
"P67826","cutC","Impipenem",1,"lfq",25.2079
"P67826","cutC","Impipenem",2,"lfq",24.482
"P67826","cutC","Impipenem",3,"lfq",25.5308
"P67826","cutC","Ciprofloxacin",1,"lfq",24.6921
"P67826","cutC","Ciprofloxacin",2,"lfq",25.3008
"P67826","cutC","Ciprofloxacin",3,"lfq",24.6436
"P67826","cutC","Control",1,"lfq",25.2735
"P67826","cutC","Control",2,"lfq",25.2443
"P67826","cutC","Control",3,"lfq",24.8551
"P67910","hldD","Ampicillin",1,"lfq",31.3559
"P67910","hldD","Ampicillin",2,"lfq",31.08
"P67910","hldD","Ampicillin",3,"lfq",31.1559
"P67910","hldD","Cefotaxime",1,"lfq",31.4075
"P67910","hldD","Cefotaxime",2,"lfq",31.2314
"P67910","hldD","Cefotaxime",3,"lfq",31.4203
"P67910","hldD","Impipenem",1,"lfq",31.0075
"P67910","hldD","Impipenem",2,"lfq",30.9101
"P67910","hldD","Impipenem",3,"lfq",30.9868
"P67910","hldD","Ciprofloxacin",1,"lfq",30.7291
"P67910","hldD","Ciprofloxacin",2,"lfq",31.1156
"P67910","hldD","Ciprofloxacin",3,"lfq",31.4108
"P67910","hldD","Control",1,"lfq",31.203
"P67910","hldD","Control",2,"lfq",31.1433
"P67910","hldD","Control",3,"lfq",30.9695
"P68066","grcA","Ampicillin",1,"lfq",33.4486
"P68066","grcA","Ampicillin",2,"lfq",32.7611
"P68066","grcA","Ampicillin",3,"lfq",33.9682
"P68066","grcA","Cefotaxime",1,"lfq",33.3559
"P68066","grcA","Cefotaxime",2,"lfq",33.8176
"P68066","grcA","Cefotaxime",3,"lfq",33.5749
"P68066","grcA","Impipenem",1,"lfq",33.0158
"P68066","grcA","Impipenem",2,"lfq",33.1581
"P68066","grcA","Impipenem",3,"lfq",32.9638
"P68066","grcA","Ciprofloxacin",1,"lfq",34.3528
"P68066","grcA","Ciprofloxacin",2,"lfq",33.5789
"P68066","grcA","Ciprofloxacin",3,"lfq",33.5163
"P68066","grcA","Control",1,"lfq",32.758
"P68066","grcA","Control",2,"lfq",33.0858
"P68066","grcA","Control",3,"lfq",32.9376
"P68191","sra","Ampicillin",1,"lfq",27.6968
"P68191","sra","Ampicillin",2,"lfq",26.775
"P68191","sra","Ampicillin",3,"lfq",29.0861
"P68191","sra","Cefotaxime",1,"lfq",27.1907
"P68191","sra","Cefotaxime",2,"lfq",28.1227
"P68191","sra","Cefotaxime",3,"lfq",27.5639
"P68191","sra","Impipenem",1,"lfq",27.5275
"P68191","sra","Impipenem",2,"lfq",27.5825
"P68191","sra","Impipenem",3,"lfq",28.0024
"P68191","sra","Ciprofloxacin",1,"lfq",27.8258
"P68191","sra","Ciprofloxacin",2,"lfq",28.4434
"P68191","sra","Ciprofloxacin",3,"lfq",27.6543
"P68191","sra","Control",1,"lfq",26.7688
"P68191","sra","Control",2,"lfq",27.6151
"P68191","sra","Control",3,"lfq",27.8696
"P68206","yjbJ","Ampicillin",1,"lfq",30.7904
"P68206","yjbJ","Ampicillin",2,"lfq",29.9071
"P68206","yjbJ","Ampicillin",3,"lfq",31.6478
"P68206","yjbJ","Cefotaxime",1,"lfq",29.8013
"P68206","yjbJ","Cefotaxime",2,"lfq",30.6859
"P68206","yjbJ","Cefotaxime",3,"lfq",30.4066
"P68206","yjbJ","Impipenem",1,"lfq",29.8801
"P68206","yjbJ","Impipenem",2,"lfq",30.2787
"P68206","yjbJ","Impipenem",3,"lfq",29.8149
"P68206","yjbJ","Ciprofloxacin",1,"lfq",27.2324
"P68206","yjbJ","Ciprofloxacin",2,"lfq",29.0642
"P68206","yjbJ","Ciprofloxacin",3,"lfq",28.8042
"P68206","yjbJ","Control",1,"lfq",29.9971
"P68206","yjbJ","Control",2,"lfq",30.5607
"P68206","yjbJ","Control",3,"lfq",31.1057
"P68679","rpsU","Ampicillin",1,"lfq",29.3568
"P68679","rpsU","Ampicillin",2,"lfq",29.4214
"P68679","rpsU","Ampicillin",3,"lfq",30.054
"P68679","rpsU","Cefotaxime",1,"lfq",29.2754
"P68679","rpsU","Cefotaxime",2,"lfq",29.9157
"P68679","rpsU","Cefotaxime",3,"lfq",29.316
"P68679","rpsU","Impipenem",1,"lfq",29.1059
"P68679","rpsU","Impipenem",2,"lfq",29.0747
"P68679","rpsU","Impipenem",3,"lfq",29.0298
"P68679","rpsU","Ciprofloxacin",1,"lfq",29.991
"P68679","rpsU","Ciprofloxacin",2,"lfq",29.5036
"P68679","rpsU","Ciprofloxacin",3,"lfq",29.8618
"P68679","rpsU","Control",1,"lfq",29.3357
"P68679","rpsU","Control",2,"lfq",29.3349
"P68679","rpsU","Control",3,"lfq",29.2694
"P68767","pepA","Ampicillin",1,"lfq",29.687
"P68767","pepA","Ampicillin",2,"lfq",29.7429
"P68767","pepA","Ampicillin",3,"lfq",29.036
"P68767","pepA","Cefotaxime",1,"lfq",29.4909
"P68767","pepA","Cefotaxime",2,"lfq",28.9938
"P68767","pepA","Cefotaxime",3,"lfq",29.4583
"P68767","pepA","Impipenem",1,"lfq",30.1732
"P68767","pepA","Impipenem",2,"lfq",29.7252
"P68767","pepA","Impipenem",3,"lfq",29.912
"P68767","pepA","Ciprofloxacin",1,"lfq",29.5771
"P68767","pepA","Ciprofloxacin",2,"lfq",29.7886
"P68767","pepA","Ciprofloxacin",3,"lfq",29.7122
"P68767","pepA","Control",1,"lfq",29.4804
"P68767","pepA","Control",2,"lfq",30.1386
"P68767","pepA","Control",3,"lfq",29.7356
"P68919","rplY","Ampicillin",1,"lfq",30.6182
"P68919","rplY","Ampicillin",2,"lfq",30.7529
"P68919","rplY","Ampicillin",3,"lfq",31.1322
"P68919","rplY","Cefotaxime",1,"lfq",30.8867
"P68919","rplY","Cefotaxime",2,"lfq",30.6681
"P68919","rplY","Cefotaxime",3,"lfq",30.5646
"P68919","rplY","Impipenem",1,"lfq",30.6238
"P68919","rplY","Impipenem",2,"lfq",30.6712
"P68919","rplY","Impipenem",3,"lfq",30.6402
"P68919","rplY","Ciprofloxacin",1,"lfq",31.2779
"P68919","rplY","Ciprofloxacin",2,"lfq",31.1639
"P68919","rplY","Ciprofloxacin",3,"lfq",31.5767
"P68919","rplY","Control",1,"lfq",30.811
"P68919","rplY","Control",2,"lfq",31.032
"P68919","rplY","Control",3,"lfq",30.9671
"P69222","infA","Ampicillin",1,"lfq",26.8359
"P69222","infA","Ampicillin",2,"lfq",27.5173
"P69222","infA","Ampicillin",3,"lfq",27.4909
"P69222","infA","Cefotaxime",1,"lfq",28.5228
"P69222","infA","Cefotaxime",2,"lfq",27.5978
"P69222","infA","Cefotaxime",3,"lfq",28.4292
"P69222","infA","Impipenem",1,"lfq",28.3543
"P69222","infA","Impipenem",2,"lfq",28.1046
"P69222","infA","Impipenem",3,"lfq",27.5738
"P69222","infA","Ciprofloxacin",1,"lfq",28.6584
"P69222","infA","Ciprofloxacin",2,"lfq",28.328
"P69222","infA","Ciprofloxacin",3,"lfq",28.2473
"P69222","infA","Control",1,"lfq",28.2276
"P69222","infA","Control",2,"lfq",28.8265
"P69222","infA","Control",3,"lfq",28.1361
"P69441","adk","Ampicillin",1,"lfq",31.34
"P69441","adk","Ampicillin",2,"lfq",30.7027
"P69441","adk","Ampicillin",3,"lfq",31.376
"P69441","adk","Cefotaxime",1,"lfq",31.2244
"P69441","adk","Cefotaxime",2,"lfq",31.3692
"P69441","adk","Cefotaxime",3,"lfq",31.3102
"P69441","adk","Impipenem",1,"lfq",31.2151
"P69441","adk","Impipenem",2,"lfq",30.7541
"P69441","adk","Impipenem",3,"lfq",31.0581
"P69441","adk","Ciprofloxacin",1,"lfq",31.4587
"P69441","adk","Ciprofloxacin",2,"lfq",31.2624
"P69441","adk","Ciprofloxacin",3,"lfq",31.28
"P69441","adk","Control",1,"lfq",30.6329
"P69441","adk","Control",2,"lfq",30.7182
"P69441","adk","Control",3,"lfq",30.7071
"P69503","apt","Ampicillin",1,"lfq",28.7486
"P69503","apt","Ampicillin",2,"lfq",28.8607
"P69503","apt","Ampicillin",3,"lfq",28.8593
"P69503","apt","Cefotaxime",1,"lfq",28.6039
"P69503","apt","Cefotaxime",2,"lfq",28.3612
"P69503","apt","Cefotaxime",3,"lfq",28.8122
"P69503","apt","Impipenem",1,"lfq",28.7671
"P69503","apt","Impipenem",2,"lfq",28.571
"P69503","apt","Impipenem",3,"lfq",28.3666
"P69503","apt","Ciprofloxacin",1,"lfq",29.111
"P69503","apt","Ciprofloxacin",2,"lfq",29.0618
"P69503","apt","Ciprofloxacin",3,"lfq",28.9909
"P69503","apt","Control",1,"lfq",28.5165
"P69503","apt","Control",2,"lfq",28.1078
"P69503","apt","Control",3,"lfq",28.3295
"P69776","lpp","Ampicillin",1,"lfq",25.646
"P69776","lpp","Ampicillin",2,"lfq",25.1314
"P69776","lpp","Ampicillin",3,"lfq",26.2099
"P69776","lpp","Cefotaxime",1,"lfq",25.3587
"P69776","lpp","Cefotaxime",2,"lfq",25.2911
"P69776","lpp","Cefotaxime",3,"lfq",26.106
"P69776","lpp","Impipenem",1,"lfq",24.5865
"P69776","lpp","Impipenem",2,"lfq",25.3693
"P69776","lpp","Impipenem",3,"lfq",26.7927
"P69776","lpp","Ciprofloxacin",1,"lfq",24.318
"P69776","lpp","Ciprofloxacin",2,"lfq",24.4293
"P69776","lpp","Ciprofloxacin",3,"lfq",24.6938
"P69776","lpp","Control",1,"lfq",24.2015
"P69776","lpp","Control",2,"lfq",25.2539
"P69776","lpp","Control",3,"lfq",25.7437
"P69783","crr","Ampicillin",1,"lfq",33.4744
"P69783","crr","Ampicillin",2,"lfq",32.0105
"P69783","crr","Ampicillin",3,"lfq",33.8336
"P69783","crr","Cefotaxime",1,"lfq",33.3447
"P69783","crr","Cefotaxime",2,"lfq",33.4622
"P69783","crr","Cefotaxime",3,"lfq",33.1101
"P69783","crr","Impipenem",1,"lfq",31.8662
"P69783","crr","Impipenem",2,"lfq",31.6266
"P69783","crr","Impipenem",3,"lfq",32.9466
"P69783","crr","Ciprofloxacin",1,"lfq",32.5471
"P69783","crr","Ciprofloxacin",2,"lfq",30.9961
"P69783","crr","Ciprofloxacin",3,"lfq",31.0506
"P69783","crr","Control",1,"lfq",31.9516
"P69783","crr","Control",2,"lfq",31.1236
"P69783","crr","Control",3,"lfq",32.3409
"P69797","manX","Ampicillin",1,"lfq",27.375
"P69797","manX","Ampicillin",2,"lfq",28.0772
"P69797","manX","Ampicillin",3,"lfq",26.7036
"P69797","manX","Cefotaxime",1,"lfq",27.6472
"P69797","manX","Cefotaxime",2,"lfq",26.5756
"P69797","manX","Cefotaxime",3,"lfq",27.2083
"P69797","manX","Impipenem",1,"lfq",27.4438
"P69797","manX","Impipenem",2,"lfq",27.4605
"P69797","manX","Impipenem",3,"lfq",27.0035
"P69797","manX","Ciprofloxacin",1,"lfq",28.0082
"P69797","manX","Ciprofloxacin",2,"lfq",27.1403
"P69797","manX","Ciprofloxacin",3,"lfq",27.0801
"P69797","manX","Control",1,"lfq",28.0039
"P69797","manX","Control",2,"lfq",27.9085
"P69797","manX","Control",3,"lfq",28.1124
"P69811","fruB","Ampicillin",1,"lfq",26.8461
"P69811","fruB","Ampicillin",2,"lfq",26.6106
"P69811","fruB","Ampicillin",3,"lfq",26.7739
"P69811","fruB","Cefotaxime",1,"lfq",27.0432
"P69811","fruB","Cefotaxime",2,"lfq",26.3599
"P69811","fruB","Cefotaxime",3,"lfq",26.9733
"P69811","fruB","Impipenem",1,"lfq",26.1867
"P69811","fruB","Impipenem",2,"lfq",25.6986
"P69811","fruB","Impipenem",3,"lfq",25.6709
"P69811","fruB","Ciprofloxacin",1,"lfq",25.2641
"P69811","fruB","Ciprofloxacin",2,"lfq",25.9523
"P69811","fruB","Ciprofloxacin",3,"lfq",24.4528
"P69811","fruB","Control",1,"lfq",26.6294
"P69811","fruB","Control",2,"lfq",26.4897
"P69811","fruB","Control",3,"lfq",26.4132
"P69828","gatA","Ampicillin",1,"lfq",28.1059
"P69828","gatA","Ampicillin",2,"lfq",27.5728
"P69828","gatA","Ampicillin",3,"lfq",29.1051
"P69828","gatA","Cefotaxime",1,"lfq",29.4236
"P69828","gatA","Cefotaxime",2,"lfq",29.1875
"P69828","gatA","Cefotaxime",3,"lfq",29.4781
"P69828","gatA","Impipenem",1,"lfq",29.9389
"P69828","gatA","Impipenem",2,"lfq",29.4758
"P69828","gatA","Impipenem",3,"lfq",30.2293
"P69828","gatA","Ciprofloxacin",1,"lfq",29.8459
"P69828","gatA","Ciprofloxacin",2,"lfq",29.3479
"P69828","gatA","Ciprofloxacin",3,"lfq",29.1878
"P69828","gatA","Control",1,"lfq",27.6211
"P69828","gatA","Control",2,"lfq",29.1334
"P69828","gatA","Control",3,"lfq",29.5667
"P69829","ptsN","Ampicillin",1,"lfq",27.1749
"P69829","ptsN","Ampicillin",2,"lfq",25.7774
"P69829","ptsN","Ampicillin",3,"lfq",24.4366
"P69829","ptsN","Cefotaxime",1,"lfq",26.2361
"P69829","ptsN","Cefotaxime",2,"lfq",27.4795
"P69829","ptsN","Cefotaxime",3,"lfq",25.603
"P69829","ptsN","Impipenem",1,"lfq",25.4566
"P69829","ptsN","Impipenem",2,"lfq",24.1149
"P69829","ptsN","Impipenem",3,"lfq",26.993
"P69829","ptsN","Ciprofloxacin",1,"lfq",26.4684
"P69829","ptsN","Ciprofloxacin",2,"lfq",26.0851
"P69829","ptsN","Ciprofloxacin",3,"lfq",26.5284
"P69829","ptsN","Control",1,"lfq",26.8037
"P69829","ptsN","Control",2,"lfq",26.6581
"P69829","ptsN","Control",3,"lfq",26.7769
"P69908","gadA","Ampicillin",1,"lfq",27.5368
"P69908","gadA","Ampicillin",2,"lfq",27.7437
"P69908","gadA","Ampicillin",3,"lfq",28.1591
"P69908","gadA","Cefotaxime",1,"lfq",26.6851
"P69908","gadA","Cefotaxime",2,"lfq",28.1162
"P69908","gadA","Cefotaxime",3,"lfq",27.3351
"P69908","gadA","Impipenem",1,"lfq",26.7348
"P69908","gadA","Impipenem",2,"lfq",26.8978
"P69908","gadA","Impipenem",3,"lfq",26.6027
"P69908","gadA","Ciprofloxacin",1,"lfq",24.5331
"P69908","gadA","Ciprofloxacin",2,"lfq",27.015
"P69908","gadA","Ciprofloxacin",3,"lfq",24.4614
"P69908","gadA","Control",1,"lfq",26.6897
"P69908","gadA","Control",2,"lfq",28.3411
"P69908","gadA","Control",3,"lfq",27.8659
"P69910","gadB","Ampicillin",1,"lfq",33.0221
"P69910","gadB","Ampicillin",2,"lfq",33.5703
"P69910","gadB","Ampicillin",3,"lfq",32.6489
"P69910","gadB","Cefotaxime",1,"lfq",33.4517
"P69910","gadB","Cefotaxime",2,"lfq",33.2507
"P69910","gadB","Cefotaxime",3,"lfq",33.3968
"P69910","gadB","Impipenem",1,"lfq",34.015
"P69910","gadB","Impipenem",2,"lfq",34.0027
"P69910","gadB","Impipenem",3,"lfq",33.0192
"P69910","gadB","Ciprofloxacin",1,"lfq",30.8981
"P69910","gadB","Ciprofloxacin",2,"lfq",31.992
"P69910","gadB","Ciprofloxacin",3,"lfq",30.0091
"P69910","gadB","Control",1,"lfq",33.5797
"P69910","gadB","Control",2,"lfq",33.9726
"P69910","gadB","Control",3,"lfq",34.32
"P69913","csrA","Ampicillin",1,"lfq",25.5144
"P69913","csrA","Ampicillin",2,"lfq",25.5596
"P69913","csrA","Ampicillin",3,"lfq",24.5326
"P69913","csrA","Cefotaxime",1,"lfq",24.7034
"P69913","csrA","Cefotaxime",2,"lfq",25.1752
"P69913","csrA","Cefotaxime",3,"lfq",25.0981
"P69913","csrA","Impipenem",1,"lfq",25.0312
"P69913","csrA","Impipenem",2,"lfq",25.451
"P69913","csrA","Impipenem",3,"lfq",25.1568
"P69913","csrA","Ciprofloxacin",1,"lfq",26.356
"P69913","csrA","Ciprofloxacin",2,"lfq",26.4944
"P69913","csrA","Ciprofloxacin",3,"lfq",24.5646
"P69913","csrA","Control",1,"lfq",24.6885
"P69913","csrA","Control",2,"lfq",25.1223
"P69913","csrA","Control",3,"lfq",25.128
"P69922","fucI","Ampicillin",1,"lfq",26.9668
"P69922","fucI","Ampicillin",2,"lfq",27.1143
"P69922","fucI","Ampicillin",3,"lfq",26.2404
"P69922","fucI","Cefotaxime",1,"lfq",27.0443
"P69922","fucI","Cefotaxime",2,"lfq",23.6193
"P69922","fucI","Cefotaxime",3,"lfq",26.613
"P69922","fucI","Impipenem",1,"lfq",27.1035
"P69922","fucI","Impipenem",2,"lfq",27.3033
"P69922","fucI","Impipenem",3,"lfq",26.9325
"P69922","fucI","Ciprofloxacin",1,"lfq",27.5992
"P69922","fucI","Ciprofloxacin",2,"lfq",27.3954
"P69922","fucI","Ciprofloxacin",3,"lfq",27.0334
"P69922","fucI","Control",1,"lfq",27.167
"P69922","fucI","Control",2,"lfq",26.7393
"P69922","fucI","Control",3,"lfq",26.7884
"P69924","nrdB","Ampicillin",1,"lfq",29.9955
"P69924","nrdB","Ampicillin",2,"lfq",29.9464
"P69924","nrdB","Ampicillin",3,"lfq",29.3233
"P69924","nrdB","Cefotaxime",1,"lfq",29.4586
"P69924","nrdB","Cefotaxime",2,"lfq",28.0994
"P69924","nrdB","Cefotaxime",3,"lfq",28.3441
"P69924","nrdB","Impipenem",1,"lfq",28.7408
"P69924","nrdB","Impipenem",2,"lfq",28.3919
"P69924","nrdB","Impipenem",3,"lfq",26.7025
"P69924","nrdB","Ciprofloxacin",1,"lfq",27.5168
"P69924","nrdB","Ciprofloxacin",2,"lfq",28.1322
"P69924","nrdB","Ciprofloxacin",3,"lfq",26.0375
"P69924","nrdB","Control",1,"lfq",29.749
"P69924","nrdB","Control",2,"lfq",29.2981
"P69924","nrdB","Control",3,"lfq",29.0295
"P75736","ybfF","Ampicillin",1,"lfq",23.7288
"P75736","ybfF","Ampicillin",2,"lfq",26.0421
"P75736","ybfF","Ampicillin",3,"lfq",26.4213
"P75736","ybfF","Cefotaxime",1,"lfq",26.6251
"P75736","ybfF","Cefotaxime",2,"lfq",25.4074
"P75736","ybfF","Cefotaxime",3,"lfq",26.5451
"P75736","ybfF","Impipenem",1,"lfq",27.1613
"P75736","ybfF","Impipenem",2,"lfq",26.4379
"P75736","ybfF","Impipenem",3,"lfq",27.0388
"P75736","ybfF","Ciprofloxacin",1,"lfq",26.7934
"P75736","ybfF","Ciprofloxacin",2,"lfq",26.8799
"P75736","ybfF","Ciprofloxacin",3,"lfq",26.6112
"P75736","ybfF","Control",1,"lfq",26.2788
"P75736","ybfF","Control",2,"lfq",26.6491
"P75736","ybfF","Control",3,"lfq",27.1676
"P75797","gsiB","Ampicillin",1,"lfq",24.8813
"P75797","gsiB","Ampicillin",2,"lfq",25.1878
"P75797","gsiB","Ampicillin",3,"lfq",24.7008
"P75797","gsiB","Cefotaxime",1,"lfq",24.8336
"P75797","gsiB","Cefotaxime",2,"lfq",23.8885
"P75797","gsiB","Cefotaxime",3,"lfq",24.8825
"P75797","gsiB","Impipenem",1,"lfq",24.2308
"P75797","gsiB","Impipenem",2,"lfq",24.6728
"P75797","gsiB","Impipenem",3,"lfq",25.0406
"P75797","gsiB","Ciprofloxacin",1,"lfq",24.7661
"P75797","gsiB","Ciprofloxacin",2,"lfq",25.214
"P75797","gsiB","Ciprofloxacin",3,"lfq",25.5453
"P75797","gsiB","Control",1,"lfq",24.7763
"P75797","gsiB","Control",2,"lfq",24.4813
